filename,cluster,x,y
Ming-Chung Tsai_2013_Algebraic Quantum Error-Correction Codes_intro.txt,0,6.070138,3.0994842
Ming-Jian Gao_2024_Majorana modes in trapped-ion system and their Flo_intro.txt,10,2.5071661,5.802548
Ming-Liang Hu_2014_Evolution equation for geometric quantum correlati_intro.txt,15,2.7839987,3.0582347
Ming-Liang Hu_2017_Quantum coherence and geometric quantum discord_intro.txt,15,2.7422087,3.258815
Ming-Xia Huo_2017_Learning time-dependent noise to reduce logical er_intro.txt,-1,-1.4386653,7.111396
Ming-Xing Luo_2021_Fully Device-Independent Model on Quantum Networks_intro.txt,15,2.8310745,3.06518
Mingsheng Ying_2012_Defining Quantum Control Flow_intro.txt,-1,0.37473643,2.4857998
Mingsheng Ying_2014_Alternation in Quantum Programming- From Superposi_intro.txt,-1,0.7666267,2.686397
Mingsheng Ying_2023_Quantum Recursive Programming with Quantum Case St_intro.txt,14,0.57873374,2.979919
Mingxia Huo_2021_Dual-state purification for practical quantum erro_intro.txt,24,-1.2979559,5.5065436
Mingyu Kang_2022_Quantum Error Correction with Metastable States of_intro.txt,22,0.3836315,5.4784546
Mingzheng Zhu_2023_Ecmas- Efficient Circuit Mapping and Scheduling fo_intro.txt,-1,2.3943691,7.5149417
Minh C. Tran_2023_Locality and Error Mitigation of Quantum Circuits_intro.txt,24,-2.384993,5.4363294
Minjin Choi_2021_Quantum cryptographic resource distillation and en_intro.txt,5,2.1209834,1.5371832
Mirko Amico_2023_Defining Standard Strategies for Quantum Benchmark_intro.txt,24,-2.5890257,5.6294947
Mirko Rossini_2023_Single Qubit Error Mitigation by Simulating Non-Ma_intro.txt,12,3.647522,3.557344
Miroljub Dugic_2002_Quantum Parallelism in Quantum Information Process_intro.txt,-1,1.4760368,3.2366712
Miroslav Urbanek_2019_Error detection on quantum computers improves accu_intro.txt,-1,-0.179947,6.115207
Misty A. Wahl_2023_Zero noise extrapolation on logical qubits by scal_intro.txt,24,-2.0152326,5.4443502
Mitali Sisodia_2020_Design and Analysis of Communication Protocols usi_intro.txt,2,3.705395,5.0926046
Mitali Sisodia_2020_Optical designs for realization of a set of scheme_intro.txt,-1,1.8189734,1.7758393
Mitsuru Hamada_2001_Exponential lower bound on the highest fidelity ac_intro.txt,31,-1.0709333,8.890784
Mitsuru Hamada_2001_Lower Bounds on the Quantum Capacity and Highest E_intro.txt,30,-0.9512578,8.504912
Mitsuru Hamada_2006_Concatenated Quantum Codes Constructible in Polyno_intro.txt,30,-0.4420892,9.074308
Mitsuru Hamada_2007_Constructive Conjugate Codes for Quantum Error Cor_intro.txt,-1,0.78845775,9.624803
Mladen Pavicic_2008_Quantum Logic and Quantum Computation_intro.txt,14,1.1292164,3.3668997
Moein Malekakhlagh_2025_Efficient Lindblad synthesis for noise model const_intro.txt,24,-2.1264613,5.520482
Mohamed A. Shalby_2025_Optimized noise-resilient surface code teleportati_intro.txt,18,1.6700532,9.24673
Mohamed Raed El aoun_2022_Bug Characteristics in Quantum Software Ecosystem_intro.txt,14,0.32530588,2.9021022
Mohamed Shaban_2023_Secured Quantum Identity Authentication Protocol f_intro.txt,13,1.7801384,2.0908465
Mohammad H. Amin_2023_Quantum error mitigation in quantum annealing_intro.txt,-1,-1.5332339,5.0491753
Mohammad Hasan Aram_2015_Scalable cavity quantum electrodynamics system for_intro.txt,20,1.6359475,4.6164327
Mohammad Javad Dousti_2014_Minimizing the Latency of Quantum Circuits during _intro.txt,14,-0.31860322,3.064983
Mohammad Javad Dousti_2014_Squash- A Scalable Quantum Mapper Considering Anci_intro.txt,4,-2.3241546,2.6245725
Mohammad Rezai_2022_Fundamentals of Quantum Fourier Optics_intro.txt,20,1.563667,4.1267085
Mohan Sarovar_2005_Continuous quantum error correction by cooling_intro.txt,30,-0.5179994,7.950276
Mohan Sarovar_2005_Continuous quantum error correction_intro.txt,25,-1.5507276,7.4722137
Monica Jinwoo Kang_2019_Entanglement Wedge Reconstruction of Infinite-dime_intro.txt,0,5.7555,2.9091554
Monika Rosicka_2019_Generalized XOR non-locality games with graph desc_intro.txt,-1,4.366986,2.0265741
Movahhed Sadeghi_2022_Quantum Circuit Resizing_intro.txt,14,0.13149925,3.4467216
Mrityunjay Ghosh_2020_A Novel Quantum Algorithm for Ant Colony Optimizat_intro.txt,14,-0.6420932,2.8298914
Muhammad Ahsan_2015_Designing a Million-Qubit Quantum Computer Using R_intro.txt,29,0.36567876,6.872659
Muhammad Ahsan_2021_Quantum Circuit Engineering for Correcting Coheren_intro.txt,-1,-0.34068176,6.932286
Muhammad Kashif_2024_Investigating the Effect of Noise on the Training _intro.txt,24,-1.58832,5.4584856
Muhammad Umer_2024_Probing the limits of variational quantum algorith_intro.txt,-1,-0.6306847,5.496975
Mun Dae Kim_2003_Coupling of Josephson current qubits using a conne_intro.txt,22,1.1047393,5.9785976
Muqing Zheng_2020_A Bayesian Approach for Characterizing and Mitigat_intro.txt,24,-1.2332298,5.986879
Muyuan Li_2018_Direct measurement of Bacon-Shor code stabilizers_intro.txt,17,1.2404106,8.049397
Myeongjin Shin_2023_Estimating Quantum Mutual Information Through a Qu_intro.txt,4,-1.9643475,2.858925
Mykhailo Bilokur_2024_Thermodynamic limitations on fault-tolerant quantu_intro.txt,-1,-0.5014257,7.053328
"N. Allen_2002_System Description for a Scalable, Fault-Tolerant,_intro.txt",3,2.9276147,7.9348884
N. Ciccoli_1995_Quantum planes and quantum cylinders from Poisson _intro.txt,0,5.694483,3.3208964
N. Ciccoli_1998_Induction of quantum group representations_intro.txt,0,5.815846,3.361282
N. Cody Jones_2010_Layered architecture for quantum computing_intro.txt,-1,0.910408,6.8611507
N. Cody Jones_2012_Simulating chemistry efficiently on fault-tolerant_intro.txt,14,-1.1015987,4.022237
N. Cody Jones_2013_Logic Synthesis for Fault-Tolerant Quantum Compute_intro.txt,-1,0.7703258,6.9025087
N. Doustimotlagh_2014_Quantum Correlations in Dimers_intro.txt,15,2.8689191,3.188299
N. E. Bonesteel_2000_Chiral Spin Liquids and Quantum Error Correcting C_intro.txt,17,1.6287655,8.620861
N. Fabre_2020_Wigner distribution on a double cylinder phase spa_intro.txt,9,2.756656,4.5434966
N. Gisin_2004_Error Filtration and Entanglement Purification for_intro.txt,-1,2.118676,2.646014
N. Gorobey_2009_On a New Form of Quantum Mechanics (II)_intro.txt,12,4.116167,3.2872658
N. Ikken_2025_Optimizing Multi-Hop Quantum Communication using B_intro.txt,7,0.9903482,2.0440414
N. L. Thompson_2019_Experimental pairwise entanglement estimation for _intro.txt,4,-1.811261,2.6577544
N. M. Linke_2016_Fault-tolerant quantum error detection_intro.txt,30,-0.54944944,8.175053
N. N. Gorobey_2008_On a New Form of Quantum Mechanics_intro.txt,12,4.237267,3.3076482
N. Ratanje_2010_Generalised state spaces and non-locality in fault_intro.txt,-1,-1.0374236,6.267126
N. W. Hendrickx_2018_Gate-controlled quantum dots and superconductivity_intro.txt,-1,2.0134537,5.264964
Na Young Kim_2015_Exciton-Polariton Quantum Simulators_intro.txt,20,1.6879085,4.4094224
Nacer Eddine Belaloui_2024_Ground State Energy Estimation on Current Quantum _intro.txt,14,-1.5083084,4.4286737
Nadine Meister_2024_Efficient soft-output decoders for the surface cod_intro.txt,18,1.6826996,9.234793
Naihuan Jing_2014_Quantum Hyperdeterminants and Hyper-Pfaffians_intro.txt,0,5.7667623,3.2584121
Naihuan Jing_2015_Quantum permanents and Hafnians via Pfaffians_intro.txt,0,5.7809963,3.293075
Naihuan Jing_2017_Multiparameter quantum Pfaffians_intro.txt,0,5.7454476,3.2826567
Nana Liu_2018_Client-friendly continuous-variable blind and veri_intro.txt,7,1.1497306,2.1031399
Naoki Kobayashi_2007_Equivalence between quantum simultaneous games and_intro.txt,-1,4.318725,1.999119
Napat Ngoenriang_2022_DQC$^2$O- Distributed Quantum Computing for Collab_intro.txt,-1,0.708128,2.1760488
Napat Ngoenriang_2022_Optimal Stochastic Resource Allocation for Distrib_intro.txt,14,0.19624615,2.8710015
Napat Thumwanit_2021_Trainable Discrete Feature Embeddings for Variatio_intro.txt,4,-2.2338054,2.66675
Nasibollah Doustimotlagh_2014_Enhancement of quantum correlations between two pa_intro.txt,15,2.7417274,3.389415
Natalia Gorobey_2008_Quantum Action Principle in Relativistic Mechanics_intro.txt,12,4.2943926,3.368555
Natalia Korolkova_2019_Quantum correlations in separable multi-mode state_intro.txt,-1,2.7121172,3.5662906
Natalie C. Brown_2019_Handling Leakage with Subsystem Codes_intro.txt,-1,1.8484716,8.955492
Natalie C. Brown_2020_Critical faults of leakage errors on the surface c_intro.txt,17,1.8438151,8.288791
Natalie C. Brown_2023_Advances in compilation for quantum hardware -- A _intro.txt,-1,-0.559193,7.2487073
Natalie Klco_2019_SU(2) non-Abelian gauge field theory in one dimens_intro.txt,0,5.49078,3.7521546
Natalie Klco_2021_Hierarchical Qubit Maps and Hierarchical Quantum E_intro.txt,25,-1.4339288,7.5382004
Natalya Gorobey_2008_On a Quantum Action Principle_intro.txt,12,4.1504393,3.3197775
Nathan Eli Miller_2021_A Quantum Hopfield Associative Memory Implemented _intro.txt,4,-1.9140075,2.97629
"Nathan K. Lysne_2019_Small, Highly Accurate Quantum Processor for Inter_intro.txt",-1,-0.09963092,4.254153
Nathan Lacroix_2023_Fast Flux-Activated Leakage Reduction for Supercon_intro.txt,21,1.2545277,5.994355
Nathan Shammah_2023_Open Hardware Solutions in Quantum Technology_intro.txt,9,2.3076448,5.0532646
Nathan Shettell_2021_Practical Limits of Error Correction for Quantum M_intro.txt,-1,-1.5322938,6.70958
Nathan Shettell_2022_Quantum Information Techniques for Quantum Metrolo_intro.txt,2,3.1616144,4.1809807
Nathan Wiebe_2012_Quantum Data Fitting_intro.txt,24,-0.87248516,5.427828
Nathaniel Johnston_2010_Generalized Multiplicative Domains and Quantum Err_intro.txt,31,-1.1424059,9.20505
Nayeli A. Rodríguez-Briones_2014_Achievable polarization for Heat-Bath Algorithmic _intro.txt,16,2.8978355,2.7446845
Neereja Sundaresan_2022_Matching and maximum likelihood decoding of a mult_intro.txt,29,0.70357496,6.575317
Nengkun Yu_2019_Quantum Temporal Logic_intro.txt,7,1.1209046,2.6088266
Nevin Vunka Jungum_2021_A Fault Tolerant Mechanism for Partitioning and Of_intro.txt,3,2.984583,7.937681
Nhung H. Nguyen_2021_Demonstration of Shor encoding on a trapped-ion qu_intro.txt,22,0.32194555,5.233997
Nicholas C. Rubin_2016_A Hybrid Classical-Quantum Approach for Large-Scal_intro.txt,14,-0.84598035,4.38215
Nick S. Blunt_2023_Compilation of a simple chemistry application to q_intro.txt,17,1.4667791,8.07223
Nick S. Blunt_2023_Statistical phase estimation and error mitigation _intro.txt,14,-1.24223,4.438658
Nicolai Lang_2017_Strictly local one-dimensional topological quantum_intro.txt,-1,0.8471065,8.654656
Nicolas Boulant_2004_Experimental Implementation of a Concatenated Quan_intro.txt,27,-0.7942662,7.029284
Nicolas Delfosse_2013_Decoding color codes by projection onto surface co_intro.txt,18,2.248238,9.240158
Nicolas Delfosse_2013_Tradeoffs for reliable quantum information storage_intro.txt,19,2.1196797,8.913404
Nicolas Delfosse_2014_A decoding algorithm for CSS codes using the X-Z c_intro.txt,18,2.122425,9.462682
Nicolas Delfosse_2016_A linear-time benchmarking tool for generalized su_intro.txt,17,1.4024502,8.129695
Nicolas Delfosse_2017_Linear-Time Maximum Likelihood Decoding of Surface_intro.txt,17,1.4886068,9.03872
Nicolas Delfosse_2020_Beyond single-shot fault-tolerant quantum error co_intro.txt,-1,-0.52050596,7.4220033
Nicolas Delfosse_2020_Short Shor-style syndrome sequences_intro.txt,-1,-0.44204125,7.815326
Nicolas Delfosse_2020_Union-Find Decoders For Homological Product Codes_intro.txt,19,2.2121718,9.228773
Nicolas Delfosse_2023_How to choose a decoder for a fault-tolerant quant_intro.txt,17,1.3592926,8.279725
Nicolas Delfosse_2023_Splitting decoders for correcting hypergraph fault_intro.txt,18,2.167241,9.410973
Nicolas Gisin_2007_Quantum Communication_intro.txt,5,1.9698037,1.41443
Nicolas J. Cerf_1997_Information-theoretic interpretation of quantum er_intro.txt,-1,-0.93745035,9.212847
Nicole Bellonzi_2024_Feasibility of accelerating homogeneous catalyst d_intro.txt,-1,-0.4364336,5.369926
Niels M. P. Neumann_2020_Classification using a two-qubit quantum chip_intro.txt,4,-2.1050718,2.827905
Nihar Ranjan Dash_2024_Bounds on concatenated entanglement-assisted quant_intro.txt,23,-0.7106424,9.960077
Nik Weaver_2015_Quantum graphs as quantum relations_intro.txt,0,5.206472,2.5882313
Nikitas Stamatopoulos_2019_Option Pricing using Quantum Computers_intro.txt,14,-0.70329404,3.56347
"Nikola Buric_2010_Quantum Degrees of Freedom, Quantum Integrability _intro.txt",12,3.5701284,3.237547
Nikolas P. Breuckmann_2015_Constructions and Noise Threshold of Hyperbolic Su_intro.txt,17,1.7088547,8.692437
Nikolas P. Breuckmann_2017_Hyperbolic and Semi-Hyperbolic Surface Codes for Q_intro.txt,17,1.6282706,8.760676
Nikolas P. Breuckmann_2021_Quantum Low-Density Parity-Check Codes_intro.txt,-1,0.7838968,7.986928
Nikolas Tezak_2011_Specification of photonic circuits using Quantum H_intro.txt,20,1.5842396,4.345102
Ning Bao_2019_Eigenstate Thermalization Hypothesis and Approxima_intro.txt,-1,1.3792484,9.543882
Ning Bao_2022_Code Properties of the Holographic Sierpinski Tria_intro.txt,6,4.8145614,4.5932918
"Ning Bao_2023_Superselection Rules, Quantum Error Correction, an_intro.txt",-1,0.24543287,8.862324
Ning Bao_2024_Exploiting recursive structures for the design of _intro.txt,14,0.47852558,3.520292
Ning Wang_2023_Efficient and secure quantum network coding based _intro.txt,5,1.9015329,1.0739741
"Ningping Cao_2021_NISQ- Error Correction, Mitigation, and Noise Simu_intro.txt",27,-0.8494247,7.4781384
Nirupam Basak_2025_Approximate Dynamical Quantum Error-Correcting Cod_intro.txt,-1,1.3798208,9.654441
Nishchay Suri_2024_Uniformly Decaying Subspaces for Error Mitigated Q_intro.txt,25,-1.8452926,7.4263654
Nivedita Dey_2020_QDLC -- The Quantum Development Life Cycle_intro.txt,14,0.5082891,3.6081028
Noah Berthusen_2024_Experiments with the 4D Surface Code on a QCCD Qua_intro.txt,17,1.1642369,8.1759405
Noah Bray-Ali_2019_Holographic Code Rate_intro.txt,6,4.8243437,4.656253
Noah Shutty_2022_Decoding Merged Color-Surface Codes and Finding Fa_intro.txt,-1,0.7604009,8.49802
Nobuyuki Yoshioka_2021_Generalized quantum subspace expansion_intro.txt,-1,-1.5735071,6.369906
Nora Bauer_2024_Solving Power Grid Optimization Problems with Rydb_intro.txt,3,2.9514186,8.110172
Nora Bauer_2025_Efficient Quantum Chemistry Calculations on Noisy _intro.txt,14,-1.3681045,4.2500377
Nora Bauer_2025_Post-Variational Ground State Estimation via QPE-B_intro.txt,-1,-0.08345982,6.320389
Norhan M. Eassa_2023_High-fidelity dimer excitations using quantum hard_intro.txt,9,2.7331843,4.547044
Norihiro Iizuka_2025_Why many-partite entanglement is essential for hol_intro.txt,6,4.7975206,4.6451917
Noson S. Yanofsky_2007_An Introduction to Quantum Computing_intro.txt,14,0.8563205,3.5453813
Nouédyn Baspin_2023_A lower bound on the overhead of quantum error cor_intro.txt,28,-0.2863151,6.808078
Nouédyn Baspin_2025_Stabilizer codes of less than two dimensions have _intro.txt,17,1.5820923,8.277664
O. Arratia_2001_Representations of Quantum Bicrossproduct Algebras_intro.txt,0,5.7864556,3.3095064
O. Tapia_2014_Quantum Entanglement and Decoherence- Beyond Parti_intro.txt,12,3.6476166,3.1255028
O. V. Borzenkova_2023_Error mitigated variational algorithm on a photoni_intro.txt,24,-2.2674968,5.4926276
Ognyan Oreshkov_2008_Fault-tolerant holonomic quantum computation_intro.txt,-1,1.0874424,5.6035495
Ognyan Oreshkov_2013_Continuous-time quantum error correction_intro.txt,-1,2.042655,3.383839
Ognyan Oreshkov_2013_Fault tolerance for holonomic quantum computation_intro.txt,-1,1.1033441,5.6188903
Ole Steuernagel_2003_Comment on _Quantum Interferometric Optical Lithog_intro.txt,20,1.7778693,4.119933
Olga V. Man'ko_2012_Fidelity and purity of quantum electrical circuit _intro.txt,-1,3.4963505,2.6490388
"Oliver G. Maupin_2023_Error mitigation, optimization, and extrapolation _intro.txt",-1,0.07329122,5.2502685
Oliver Hart_2024_Playing nonlocal games across a topological phase _intro.txt,-1,4.3090353,1.9796072
Olivier Ezratty_2021_Understanding Quantum Technologies 2024_intro.txt,2,3.6519766,4.9221764
Olivier Ezratty_2023_Where are we heading with NISQ__intro.txt,-1,0.19875598,4.446055
Olivier Pfister_2019_Continuous-variable quantum computing in the quant_intro.txt,14,0.75033414,3.8982923
Omar Costa Hamido_2022_OSC-Qasm- Interfacing Music Software with Quantum _intro.txt,14,0.2606705,2.8733122
Omar Fawzi_2022_A lower bound on the space overhead of fault-toler_intro.txt,28,-0.24227016,6.736301
Omar Raii_2024_Creation and manipulation of surface code defects _intro.txt,14,-0.5106034,3.2527995
Omar Shindi_2023_Model-free Quantum Gate Design and Calibration usi_intro.txt,4,-1.4691455,2.3460863
Oriel Kiss_2024_Early Fault-Tolerant Quantum Algorithms in Practic_intro.txt,14,-0.96009463,4.847819
Oriel Kiss_2024_Quantum error mitigation for Fourier moment comput_intro.txt,-1,-0.3226248,5.380537
Osama Moussa_2011_Demonstration of sufficient control for two rounds_intro.txt,27,-0.80769575,6.9868593
Oscar Higgott_2020_Optimal local unitary encoding circuits for the su_intro.txt,19,2.093084,8.764584
Oscar Higgott_2021_PyMatching- A Python package for decoding quantum _intro.txt,18,1.9198838,9.526988
Oscar Higgott_2022_Improved decoding of circuit noise and fragile bou_intro.txt,18,1.9324739,9.473259
